timestamp,activePower,currentR,currentS,currentT,voltageR,voltageS,voltageT,powerFactorR,powerFactorS,powerFactorT,hour,dayofweek,module(equipment)_1(PM-3),module(equipment)_11(우측분전반1),module(equipment)_12(4호기),module(equipment)_13(3호기),module(equipment)_14(2호기),module(equipment)_15(예비건조기),module(equipment)_16(호이스트),module(equipment)_17(6호기),module(equipment)_18(우측분전반2),module(equipment)_2(L-1전등),module(equipment)_3(분쇄기(2)),module(equipment)_4(분쇄기(1)),module(equipment)_5(좌측분전반),iforest_pred,iforest_anomaly,iforest_score,module(equipment)
2025-01-14 02:03:50,2569.94,9.69,6.9,28.15,219.51,211.42,214.98,95.17,99.39,99.97,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00040094808642093804,16(호이스트)
2025-01-14 02:03:50,2569.94,9.69,6.9,28.15,219.51,211.42,214.98,95.17,99.39,99.97,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00040094808642093804,17(6호기)
2025-01-15 06:16:30,1210.44,9.73,5.57,5.41,219.32,218.22,219.93,92.07,99.85,86.19,6,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.013565685615629708,16(호이스트)
2025-01-18 23:17:50,1139.29,6.24,6.63,7.07,214.41,211.74,216.47,92.46,85.93,97.99,23,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0035516110362490694,16(호이스트)
2025-01-20 01:24:15,4684.38,23.44,29.74,28.34,215.0,218.28,212.96,85.16,87.36,95.37,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.003209167322985984,16(호이스트)
2025-01-20 07:31:20,984.81,5.18,6.06,5.87,219.21,210.36,218.9,97.25,86.44,96.72,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0240637541547582,16(호이스트)
2025-01-20 07:31:20,984.81,5.18,6.06,5.87,219.21,210.36,218.9,97.25,86.44,96.72,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0240637541547582,5(좌측분전반)
2025-01-20 09:31:05,4595.56,29.25,28.19,22.54,219.31,210.85,216.27,99.76,87.44,92.76,9,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0015912241143201666,16(호이스트)
2025-01-26 00:27:50,4871.62,26.44,27.68,29.9,219.58,216.95,215.94,88.25,89.61,95.55,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0017057568369985288,16(호이스트)
2025-01-26 01:07:25,3792.0,6.47,29.82,28.79,219.76,219.68,216.94,94.44,86.16,85.29,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0149174704213752,16(호이스트)
2025-01-26 23:28:45,2491.75,8.56,5.73,29.21,211.25,210.5,216.72,88.7,87.52,85.07,23,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.013382582652223085,16(호이스트)
2025-01-26 23:28:45,2491.75,8.56,5.73,29.21,211.25,210.5,216.72,88.7,87.52,85.07,23,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.013382582652223085,4(분쇄기(1))
2025-01-27 14:51:10,4544.96,25.02,27.96,25.68,219.45,212.82,218.23,85.04,99.84,87.59,14,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.006063041109436285,16(호이스트)
2025-01-28 23:16:40,3447.25,29.3,11.34,19.25,215.7,210.37,219.25,98.58,99.44,98.38,23,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00011750645963576334,16(호이스트)
2025-01-31 05:13:15,2462.61,7.55,6.85,27.81,218.63,214.65,219.83,85.04,99.99,85.18,5,4,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0098629727804454,16(호이스트)
2025-02-01 00:47:35,4543.42,29.15,29.08,21.48,215.11,211.31,215.11,94.31,85.75,99.18,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.001458104099768709,16(호이스트)
2025-02-02 00:18:30,4620.26,27.15,26.52,27.24,212.26,211.17,218.9,96.82,86.21,97.53,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.007796676290599491,16(호이스트)
2025-02-02 07:18:25,1356.63,9.16,6.46,8.44,211.89,210.5,211.42,85.09,96.36,98.77,7,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0069266635279367494,16(호이스트)
2025-02-02 09:18:30,1126.68,8.34,5.44,6.1,214.09,210.23,212.39,85.99,96.57,91.29,9,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.000752239032447255,16(호이스트)
2025-02-02 20:39:25,3587.24,6.96,27.64,29.37,210.55,210.26,210.24,95.07,92.9,85.59,20,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.003466711217683771,16(호이스트)
2025-02-03 16:32:00,1161.74,5.7,8.92,5.72,215.83,210.49,218.4,88.64,87.64,98.3,16,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0033303682945515223,16(호이스트)
2025-02-08 00:54:30,1599.19,12.75,6.89,8.2,217.23,210.49,216.47,98.53,99.18,95.7,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0019932419071213014,11(우측분전반1)
2025-02-08 00:54:30,1599.19,12.75,6.89,8.2,217.23,210.49,216.47,98.53,99.18,95.7,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0019932419071213014,16(호이스트)
2025-02-09 00:48:25,3080.95,21.27,6.45,25.73,213.34,210.37,220.0,90.79,85.68,99.34,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0030580512378102775,16(호이스트)
2025-02-10 22:34:10,4049.86,29.85,13.78,26.05,219.39,211.07,219.98,93.81,95.31,85.38,22,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.000182900339188663,16(호이스트)
2025-02-17 06:08:45,1226.83,10.61,5.56,5.4,211.5,217.95,212.02,95.89,99.87,92.98,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0007539532369149615,16(호이스트)
2025-02-18 00:06:55,4475.05,28.09,28.64,20.88,212.18,219.85,216.67,99.43,88.98,99.31,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.008295037155057916,16(호이스트)
2025-02-20 02:22:40,1743.24,5.26,18.34,7.16,218.32,210.2,214.05,85.95,98.51,85.79,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0010153683206094999,16(호이스트)
2025-02-20 23:51:25,2875.11,5.48,14.41,29.19,219.75,219.96,219.46,96.98,86.26,99.72,23,3,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.016558871679063836,16(호이스트)
2025-02-21 00:49:05,1448.05,5.71,12.8,6.34,216.06,219.6,218.52,93.03,97.45,97.23,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.003203662356335568,16(호이스트)
2025-02-21 19:47:50,4902.65,28.15,28.99,29.2,216.82,210.9,211.21,98.44,85.72,85.07,19,4,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00701790599313995,16(호이스트)
2025-02-23 00:27:05,4300.7,27.37,18.82,27.49,218.74,219.78,218.41,85.93,89.78,97.83,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.012494624847958213,16(호이스트)
2025-02-25 00:08:10,4016.06,13.27,28.16,29.37,210.85,215.96,210.44,86.3,86.7,99.8,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.002556264705658229,16(호이스트)
2025-03-01 18:07:40,4430.6,29.96,29.76,17.74,210.55,215.7,219.12,87.67,85.35,86.36,18,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.004229235362665895,16(호이스트)
2025-03-03 03:00:55,4718.32,26.87,25.27,29.17,215.84,217.63,219.21,98.94,90.38,88.36,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.001513757589991005,16(호이스트)
2025-03-03 23:29:20,3679.99,28.69,6.71,28.53,212.97,210.6,219.99,87.41,91.21,97.58,23,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0005536959482956294,16(호이스트)
2025-03-05 00:05:35,2237.88,28.25,6.0,5.57,210.64,211.88,210.07,93.17,91.36,96.44,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0034776335854575513,16(호이스트)
2025-03-07 00:13:10,1108.08,5.71,5.28,8.61,211.01,215.34,210.59,92.94,92.79,88.26,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.005269573727243626,16(호이스트)
2025-03-08 22:13:25,1956.36,5.51,21.81,6.22,219.11,218.42,219.57,91.49,99.44,89.06,22,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.006252263540671599,16(호이스트)
2025-03-09 00:38:25,1353.9,8.52,8.88,6.37,210.26,219.32,210.09,95.98,92.4,92.42,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.005791198637759842,16(호이스트)
2025-03-09 02:40:05,3154.66,29.41,17.23,7.78,218.73,218.35,210.33,85.23,87.09,86.45,2,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0002528625714366406,16(호이스트)
2025-03-11 00:42:25,1144.71,6.52,5.17,8.51,210.31,218.85,210.42,92.32,91.94,92.97,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0058496375871376904,16(호이스트)
2025-03-16 00:47:25,2096.05,5.64,5.99,25.45,210.18,218.33,210.95,92.31,85.75,96.18,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.006428043733286037,16(호이스트)
2025-03-16 10:45:40,1322.46,8.74,9.13,5.33,219.2,210.63,210.08,88.86,95.01,97.06,10,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0005234199937240169,16(호이스트)
2025-03-16 18:08:20,1912.94,6.7,8.04,18.53,214.23,210.19,218.4,88.08,99.99,99.31,18,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.002101002548287101,16(호이스트)
2025-03-20 04:19:50,1382.97,6.87,8.42,8.84,219.15,210.09,216.11,85.82,86.85,99.13,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0031775776636105424,16(호이스트)
2025-03-22 01:02:00,4441.7,28.55,29.63,19.84,211.84,216.47,211.42,88.39,86.19,99.59,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.000850383687081957,16(호이스트)
2025-03-22 01:36:20,3673.87,8.34,29.85,25.88,217.78,210.36,219.61,87.45,85.04,89.3,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0037949408031831555,16(호이스트)
2025-03-23 01:28:15,1495.94,13.29,5.31,7.74,211.21,217.39,212.96,98.28,99.31,86.61,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.007755390637960324,16(호이스트)
2025-03-24 01:47:00,2471.06,7.92,7.92,27.36,219.16,219.99,211.6,89.92,86.01,87.13,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.002734189309401891,16(호이스트)
2025-03-24 02:30:00,3949.42,21.92,29.57,15.89,219.97,219.7,219.77,94.03,85.66,97.22,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.006469634562365767,16(호이스트)
2025-03-24 02:30:00,3949.42,21.92,29.57,15.89,219.97,219.7,219.77,94.03,85.66,97.22,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.006469634562365767,17(6호기)
2025-03-26 00:17:35,3996.17,29.81,29.85,9.86,213.11,218.55,214.0,85.32,98.81,94.36,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0010153500366081314,16(호이스트)
2025-03-26 01:48:55,4446.08,27.83,27.54,21.95,218.67,210.38,218.31,87.63,98.62,98.7,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00635737773713313,16(호이스트)
2025-03-29 06:56:05,1051.52,5.82,5.11,7.24,218.5,219.51,214.24,93.13,86.92,99.22,6,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.004993828706560233,16(호이스트)
2025-03-30 03:17:55,1218.38,5.28,7.13,8.88,217.22,210.72,216.15,99.83,88.83,88.33,3,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.009665493131010339,16(호이스트)
2025-03-30 04:13:25,2284.42,12.52,6.24,20.76,219.32,210.04,217.24,99.39,89.76,86.76,4,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0004962072139574336,16(호이스트)
2025-03-30 07:44:35,1491.49,6.61,13.13,6.63,210.31,210.04,218.22,85.66,86.06,88.03,7,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00830025044506194,16(호이스트)
2025-03-30 07:53:10,4936.6,29.94,26.83,28.95,215.72,213.57,218.38,86.96,97.39,86.17,7,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0008174025641431992,16(호이스트)
2025-03-30 12:35:55,4293.2,29.88,20.41,23.86,218.8,219.74,212.8,85.49,97.59,86.32,12,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0015990707976558105,16(호이스트)
2025-03-30 23:41:35,1486.46,12.26,5.16,8.79,210.02,213.14,216.33,91.76,87.41,98.64,23,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-3.7391850642998214e-05,16(호이스트)
2025-03-31 20:16:25,1321.34,10.02,7.43,5.66,219.16,210.93,211.05,96.35,88.38,99.37,20,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.008993177259426222,16(호이스트)
2025-04-07 05:44:20,4643.92,28.83,29.6,21.27,219.2,216.92,219.71,99.94,92.83,93.16,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.011755172435003736,16(호이스트)
2025-04-07 05:44:20,4643.92,28.83,29.6,21.27,219.2,216.92,219.71,99.94,92.83,93.16,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.011755172435003736,3(분쇄기(2))
2025-04-07 07:34:40,1306.66,5.0,12.11,5.71,218.89,215.02,210.17,85.26,97.3,91.93,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0003939001725584146,16(호이스트)
2025-04-07 22:37:50,3991.46,27.07,27.97,14.73,216.39,210.16,219.59,86.67,87.67,99.48,22,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00498538124155995,1(PM-3)
2025-04-07 22:37:50,3991.46,27.07,27.97,14.73,216.39,210.16,219.59,86.67,87.67,99.48,22,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00498538124155995,16(호이스트)
2025-04-09 06:31:10,3717.57,29.13,5.36,29.97,219.92,219.55,212.12,85.85,95.89,89.26,6,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00012179153611624471,12(4호기)
2025-04-09 06:31:10,3717.57,29.13,5.36,29.97,219.92,219.55,212.12,85.85,95.89,89.26,6,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00012179153611624471,16(호이스트)
2025-04-13 01:59:20,2481.9,13.83,24.44,5.66,211.66,210.35,218.6,98.33,98.97,99.71,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.009123897621530819,16(호이스트)
2025-04-14 00:51:30,1796.84,5.62,6.54,19.42,219.59,215.36,210.89,97.75,94.52,86.34,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0033519228189189954,16(호이스트)
2025-04-19 01:23:50,2899.85,29.77,12.81,8.0,217.09,210.53,214.35,98.32,99.82,99.92,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.003693038520644787,16(호이스트)
2025-04-20 01:08:20,1424.7,11.27,5.78,7.65,219.44,214.71,212.7,97.92,95.75,88.54,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0005349407283076757,16(호이스트)
2025-04-22 04:15:15,4075.84,12.87,29.46,28.63,217.77,210.23,219.73,94.53,85.88,85.52,4,1,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.0002861227944110367,16(호이스트)
2025-04-30 03:44:55,4594.74,29.65,22.07,28.1,219.06,218.6,210.33,85.63,85.49,98.34,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.013511628005014542,16(호이스트)
2025-04-30 03:53:05,3612.05,27.66,8.36,25.74,219.78,218.36,219.14,99.31,85.39,86.66,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,1,-0.00448596371454385,16(호이스트)
2024-12-01 12:07:40,4642.03,23.89,28.71,29.65,213.13,211.07,210.96,96.16,91.09,98.81,12,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.002242329767741913,17(6호기)
2024-12-01 14:53:05,4873.66,29.63,28.01,27.04,218.3,210.86,218.22,92.51,98.06,96.6,14,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.002013055101471928,17(6호기)
2024-12-01 23:52:20,4320.78,21.73,24.85,29.85,210.9,210.43,214.02,97.07,94.33,99.53,23,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.005270608524970799,17(6호기)
2024-12-02 02:03:05,2540.87,28.24,7.49,8.06,218.94,210.65,219.17,87.62,94.86,85.3,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.007006834108542026,17(6호기)
2024-12-02 03:47:00,1405.37,13.84,5.47,5.41,213.82,212.03,212.61,94.41,93.99,86.36,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.006803726776357932,17(6호기)
2024-12-02 08:49:35,1648.17,5.63,5.09,18.26,219.96,213.28,211.22,88.97,90.85,99.73,8,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.00033162662727137526,17(6호기)
2024-12-02 13:48:10,3562.95,23.69,9.03,29.56,216.51,212.03,213.66,73.46,71.78,84.94,13,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0026364764692085596,17(6호기)
2024-12-02 23:25:20,4924.05,26.12,28.98,29.67,217.42,219.97,216.04,89.15,95.75,87.72,23,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.013411184137035292,17(6호기)
2024-12-03 01:52:00,1356.56,10.75,5.17,7.68,219.68,214.57,210.29,92.4,96.18,93.7,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0029846721027576018,17(6호기)
2024-12-03 12:03:30,4099.54,29.95,25.13,17.33,214.41,210.99,210.56,98.75,99.39,85.77,12,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.002279445057150553,17(6호기)
2024-12-04 01:51:40,2584.79,26.99,11.27,7.3,211.02,213.98,217.45,80.84,76.84,70.45,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.006363651843514562,17(6호기)
2024-12-04 04:12:30,3794.93,27.86,27.18,10.93,219.69,210.84,217.83,98.93,85.53,98.93,4,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.005447709730451222,1(PM-3)
2024-12-04 04:12:30,3794.93,27.86,27.18,10.93,219.69,210.84,217.83,98.93,85.53,98.93,4,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.005447709730451222,17(6호기)
2024-12-04 16:43:05,4350.52,26.39,19.14,28.92,218.42,218.83,219.98,99.86,96.69,87.69,16,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0036979782147858464,17(6호기)
2024-12-07 02:57:55,4764.76,29.77,29.74,24.42,211.2,214.85,212.53,91.08,87.46,98.47,2,5,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0003808005408527104,17(6호기)
2024-12-07 15:47:35,1125.04,6.72,7.85,5.41,211.24,211.14,211.32,85.7,95.89,95.72,15,5,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.006437313046399662,17(6호기)
2024-12-08 01:52:50,3264.14,10.92,29.44,15.63,215.44,219.8,218.55,85.83,86.08,86.94,1,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0027640126066512116,17(6호기)
2024-12-08 01:55:00,1254.22,6.66,7.26,8.18,211.08,214.43,212.95,85.19,95.33,86.92,1,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.014098741557851346,17(6호기)
2024-12-08 19:13:40,1660.37,12.25,6.19,10.63,215.49,218.65,210.18,99.55,99.24,86.5,19,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0011325024023774444,17(6호기)
2024-12-09 08:07:25,4027.47,29.93,11.74,29.37,215.39,210.93,210.42,98.9,99.18,91.89,8,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0025819501714242077,17(6호기)
2024-12-09 22:29:05,3291.34,6.41,29.56,21.64,217.24,210.65,218.19,83.05,80.31,76.62,22,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.014970160148469358,17(6호기)
2024-12-10 03:18:20,3100.84,11.48,13.16,29.7,210.02,210.73,216.96,84.01,77.67,71.65,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.011050774075442138,17(6호기)
2024-12-10 22:15:55,3702.59,12.73,23.61,29.31,216.56,210.62,210.07,85.28,99.59,88.64,22,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.004844564736656898,17(6호기)
2024-12-10 22:19:20,1981.44,7.26,13.29,13.83,219.42,215.65,214.89,72.12,72.77,78.0,22,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.015405140229866554,17(6호기)
2024-12-11 23:25:55,4407.79,23.94,28.43,25.27,210.26,217.55,210.15,70.29,75.12,73.23,23,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.031152143240972652,17(6호기)
2024-12-13 18:56:20,3153.88,7.27,18.51,28.37,218.66,219.59,217.55,70.76,71.53,80.75,18,4,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.013132861003558094,17(6호기)
2024-12-13 21:50:25,4896.73,29.15,29.07,27.45,218.23,214.15,210.41,88.86,85.86,93.69,21,4,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0012354978233367064,17(6호기)
2024-12-14 03:50:55,2152.68,5.1,26.55,5.48,212.36,219.74,210.57,89.95,86.15,92.04,3,5,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0026296464496363137,17(6호기)
2024-12-15 00:51:15,1242.11,5.56,10.58,5.76,218.9,210.88,210.12,96.55,99.14,90.91,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.024177874827240597,17(6호기)
2024-12-15 01:12:55,3091.43,5.16,19.69,29.35,217.44,218.17,210.37,87.79,96.58,98.23,1,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.00015172936461171904,17(6호기)
2024-12-15 02:18:40,4815.79,27.07,26.39,29.3,219.64,216.72,218.27,99.18,91.36,95.55,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.006583235068134463,17(6호기)
2024-12-15 18:14:00,4784.38,29.45,28.75,26.67,210.3,210.51,213.6,97.49,86.18,92.88,18,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.011598489689527314,13(3호기)
2024-12-15 18:14:00,4784.38,29.45,28.75,26.67,210.3,210.51,213.6,97.49,86.18,92.88,18,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.011598489689527314,17(6호기)
2024-12-16 22:54:55,4411.29,23.92,26.53,27.77,212.69,211.71,210.21,94.89,98.78,97.81,22,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0034677282713928004,17(6호기)
2024-12-17 00:59:45,3736.74,5.48,29.64,29.68,217.17,218.99,213.34,86.56,85.4,95.67,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.010071272161725708,17(6호기)
2024-12-17 23:59:55,1804.4,5.51,20.02,5.73,210.34,219.91,210.32,90.78,99.58,89.93,23,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.01250921300531499,17(6호기)
2024-12-18 21:22:10,4756.68,28.0,28.1,26.39,214.58,218.47,215.67,97.95,99.37,87.82,21,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-9.175432134161943e-05,17(6호기)
2024-12-18 22:25:55,2111.92,26.57,5.02,5.15,216.56,210.31,215.52,85.65,93.82,85.23,22,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.005793483709974401,17(6호기)
2024-12-19 04:48:30,2432.04,17.5,15.06,9.52,219.3,217.85,210.06,79.72,73.19,83.24,4,3,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.009103017883284659,17(6호기)
2024-12-20 02:33:00,4050.5,28.01,18.27,24.89,210.52,210.71,218.67,99.45,97.18,99.99,2,4,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.005464256950947377,17(6호기)
2024-12-20 17:21:55,4741.14,29.17,27.07,26.36,219.25,215.17,210.89,85.43,99.52,92.2,17,4,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.00019412956121594993,17(6호기)
2024-12-21 01:03:00,2388.34,8.51,19.79,13.44,211.87,213.09,218.52,72.65,71.4,82.97,1,5,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.003030219715401128,17(6호기)
2024-12-21 01:15:35,1533.77,15.23,5.16,5.92,218.5,219.49,218.08,87.62,91.5,98.4,1,5,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.003843027258002285,17(6호기)
2024-12-22 00:50:05,1457.66,7.79,8.03,9.51,219.45,212.26,215.64,86.88,91.19,85.39,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.006250325423405145,17(6호기)
2024-12-22 09:39:15,1218.81,9.66,6.28,5.71,211.61,211.26,210.08,86.06,97.79,92.48,9,6,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.011826364603296835,17(6호기)
2024-12-23 11:45:40,1215.68,11.14,5.17,5.03,212.42,213.48,216.21,93.88,99.03,86.51,11,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.0021474013112295354,17(6호기)
2024-12-23 14:55:40,3666.4,25.85,7.91,29.0,219.31,219.81,218.69,98.57,97.14,94.42,14,0,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.004462407050069894,17(6호기)
2024-12-24 09:33:35,2369.4,29.12,5.82,6.12,218.84,210.45,210.3,97.76,89.54,93.77,9,1,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.001975667996260977,17(6호기)
2024-12-25 01:26:35,1045.82,6.61,5.29,6.37,219.48,210.11,213.23,99.72,85.82,93.54,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.023757987212967346,17(6호기)
2024-12-25 21:03:15,2171.72,11.86,20.87,5.51,219.01,210.26,210.17,89.44,85.8,99.91,21,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.00021332359372944198,17(6호기)
2024-12-25 21:22:35,2107.74,15.15,16.24,5.37,210.23,219.46,215.08,84.02,71.69,73.04,21,2,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.013798640987850053,17(6호기)
2024-12-26 20:04:25,4290.86,26.13,19.82,28.8,217.86,214.3,213.54,84.83,75.41,80.95,20,3,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,1,-0.001497000371121826,17(6호기)
